item_id,user_id,parent_item_id,parent_user_id,post_type,content,lang,created_at,retweet_count,reply_count,like_count,quote_count,bookmark_count,impression_count,favorite_count,community
tw1891766638896087082,tw1289496094829957127,tw1891730778096062773,tw1439134530963742720,retweet,"@BowesChay In 2007, C. Rice brought CIA agent A. Yatsenyuk on board, who opened a foundation for NATO countries to finance the coup. 
From then on, the sabotage actions in the natural gas trade with Yulia Tymoshenko began.",en,2025-02-18T08:28:08+00:00,2.0,0.0,0.0,0.0,0.0,0.0,0.0,C3
tw1891744862023692554,tw305023825,,,post,"Data centres to supply electricity under proposed new rules

The centres, needed for digital communication, are under fire as they consume one-fifth of all electricity used in the Republic, a figure set to rise to 30 per cent by 2032.

#datacentres #electricity 

https://t.co/emr6TKqhON",en,2025-02-18T07:01:36+00:00,9.0,3.0,15.0,0.0,0.0,1182.0,15.0,C3
tw1891674899543961848,tw91156289,,,post,LNG Shipping Stocks Gain for a Second Week https://t.co/kkVg7in80R,en,2025-02-18T02:23:36+00:00,0.0,0.0,1.0,0.0,0.0,373.0,1.0,C5
tw1891670031697641516,tw91156289,,,post,Gasum Charters New LNG Bunker Vessel https://t.co/N5pzoxSuNb,en,2025-02-18T02:04:15+00:00,0.0,0.0,0.0,0.0,0.0,357.0,0.0,C5
tw1891663592589517091,tw91156289,,,post,Calcasieu Pass Louisiana LNG Plant to Start Commercial Operations Soon https://t.co/UzeoPTvBjH,en,2025-02-18T01:38:40+00:00,0.0,0.0,1.0,0.0,0.0,372.0,1.0,C5
tw1891663590047809975,tw91156289,,,post,Woodside Eyes Partners for Louisiana LNG https://t.co/zcHJbq8xYb,en,2025-02-18T01:38:39+00:00,0.0,0.0,1.0,0.0,0.0,339.0,1.0,C5
tw1891656805719126233,tw1854782961649876992,,,post,1$rael &amp; United States should pay to genocide survivors just like Germany has paid billions of dollars in reparations to Holocaust survivors.. https://t.co/WTzxS8osXO,en,2025-02-18T01:11:42+00:00,640.0,40.0,1257.0,29.0,116.0,14927.0,1257.0,C3
tw1891633056005435421,tw1501219835438460929,tw1891534336614174769,tw18025377,quote,"I style myself a student of realism and history, basing my view of the world on the dispassionate dynamics of state power. But when I see things like this, I realize that Eurocrat tears and histrionics are in fact a transcendent good and a true basis for international idealism. https://t.co/6GDuspY9ed",en,2025-02-17T23:37:20+00:00,52.0,21.0,578.0,4.0,32.0,34639.0,578.0,C3
tw1891619933743677639,tw13657922,,,post,"MidAmerican Energy proposes building $600 million gas plant, 800 megawatts of solar https://t.co/6dB4kRCfhC",en,2025-02-17T22:45:11+00:00,0.0,0.0,3.0,0.0,0.0,2342.0,3.0,C5
tw1891618830754967813,tw897960613007286274,tw1891532059488715032,tw151930383,retweet,Why did China slap a 15% tariff on American LNG? Because it doesn’t need the fuel. The economy is stumbling badly.,en,2025-02-17T22:40:48+00:00,40.0,0.0,0.0,0.0,0.0,0.0,0.0,C5
tw1891614292924887258,tw1487719250,tw1891574452774645918,tw121768165,quote,"I''d add the secret pact between Germany and Russia according to which Germany would receive gas at a discounted rate, compensated by a higher rate for Eastern European countries. The Commission blocked the investigation, the assistant of Jean-Claude Juncker was involved. https://t.co/8Wo4hHo3pc",en,2025-02-17T22:22:46+00:00,1.0,1.0,3.0,0.0,1.0,112.0,3.0,C5
tw1891588884489818458,tw1546792356787240962,tw1891528411996152289,tw632923508,retweet,European natural gas prices fell further on Monday as easing sentiment takes hold of the market after a rocky start to 2025 https://t.co/bqhzJbGLVO,en,2025-02-17T20:41:48+00:00,2.0,0.0,0.0,0.0,0.0,0.0,0.0,C10
tw1891564220572938253,tw764960983244607488,,,post,"Quebec Says It’s Open to LNG, Oil Projects After Trump Threats - TT https://t.co/S0uZS9kNQZ",en,2025-02-17T19:03:48+00:00,0.0,0.0,0.0,0.0,0.0,12.0,0.0,C5
tw1891532722675359873,tw751515757620686848,tw1891458517992653099,tw107371791,quote,Natural gas and knows our  alliance with Brics is shakey cause of ministers can be bought https://t.co/BiNWbGVEFo,en,2025-02-17T16:58:38+00:00,0.0,0.0,0.0,0.0,0.0,118.0,0.0,C3
tw1891472175200076270,tw470487625,tw1890726621503766605,tw1153329011780665357,retweet,"Nigeria did not do 1.7m barrels in the month of January,

Natural gas that mixes with crude and that come out as light hydrocarbon liquids when they are brought out from a well reservoir is not counted as crude oil,

Daily output according to what NUPRC records at flow meters is… https://t.co/ScG6HwjpiT https://t.co/RS9zicy2CD",en,2025-02-17T12:58:03+00:00,62.0,0.0,0.0,0.0,0.0,0.0,0.0,C7
tw1891460040650826178,tw831249716105138176,tw1890773197160669469,tw1302657277212622849,retweet,"@SteveScalise Energy production and independence was higher under Biden than it was under Trump.

America led the world in oil, natural gas, and propane exports under Biden.

Did you lie so much you started to believe it? Or do you not know how to stop lying?",en,2025-02-17T12:09:49+00:00,3.0,0.0,0.0,0.0,0.0,0.0,0.0,C5
tw1891450063236239396,tw185367473,tw1891419137546584461,tw810740929,retweet,"Kagame’s RDF currently offers protection services to Total Energies’ LNG project in Cabo Delgado in northern Mozambique. Recall in 2023, Talon approached Kagame to have his RDF do same for Benin’s stretch of the Niger-Benin pipeline servicing the Zinder refinery.",en,2025-02-17T11:30:11+00:00,5.0,0.0,0.0,0.0,0.0,0.0,0.0,C7
tw1891421899718074400,tw91156289,,,post,"Trump Grants First LNG Export License, Forms US Oil and Gas Energy Council https://t.co/VSkMQ9wddD",en,2025-02-17T09:38:16+00:00,0.0,0.0,0.0,0.0,0.0,286.0,0.0,C5
tw1891421509454799003,tw2390727090,tw1891155657493033161,tw1857933288557461504,retweet,"@alx @JackPosobiec Without American support, his country would have been lost 2 years ago. The EU wasn’t able, or certainly wouldn’t fund Ukraine while importing Russian oil, gas and lng. Now that Trump is running the show, the party is over for Zelenskyy.",en,2025-02-17T09:36:43+00:00,2.0,0.0,0.0,0.0,0.0,0.0,0.0,C2
tw1891315533078818957,tw43463961,,,post,"How is shipping going green?
Well, through more LNG, Battery/Hybrid, methanol, LPG & ammonia powered ships.
Currently, just 7.4% of global Tonnage are more clean.
6.2% LNG & 1.2% other ""clean fuel""
But current order book show 37.7% LNG capable & 9.2% other clean fuel. Methanol is dominant choice among that 9.2%.
src https://t.co/KQHLQa9ikp",en,2025-02-17T02:35:36+00:00,8.0,2.0,72.0,1.0,7.0,3817.0,72.0,C3
tw1883802591655522786,tw1573301595227525121,,,post,"We need to reverse the hatchet job that the eco-lobby did on natural gas fracking. This is important, because we are talking about £trillions under our feet here in Britain.

I have done some research into the subject.  Fracking, if done correctly, is completely safe. This is because the gas reservoir is thousands of feet below the water table. 

There were some isolated incidents in the past where groundwater was contaminated, but this was because the operators didn't follow standard procedures. Imagine trying to do anything non-standard with our over-zealous HSE here in the UK. No, it would all be done by the book, and risk no danger to groundwater.

Imagine having cheap natural gas, sourced here in the UK, with 10,000s of jobs created and substantial portions going to the exchequer to sort out their fiscal mess. It can only be a reality if we start dispelling the myths on fracking now.",en,2025-01-27T09:01:51+00:00,4.0,1.0,7.0,0.0,0.0,1335.0,7.0,C6
tw1891396500472631719,tw1855645218365730816,tw1891383398158975188,tw1515215447070756866,retweet,"Are you aware that Nigeria 🇳🇬 is constructing a 4,400-kilometer pipeline to transport natural gas to Algeria via Niger?

Take your time to learn more… https://t.co/cF5H1kxjxs",en,2025-02-17T07:57:20+00:00,3.0,0.0,0.0,0.0,0.0,0.0,0.0,C7
tw1891391153364213879,tw1259168138329051139,tw1890358682090709485,tw204107805,retweet,"The coal in Enugu can power Nigeria 

The Natural gas in Imo, Anambra, Rivers, Abia and Kogi can power Nigeria 

The uranium in Borno can power Nigeria

The gold in zamfara and Osun can enrich Nigeria 

The agriculture in plateau, Benue &amp; Niger can enrich and Feed Nigeria",en,2025-02-17T07:36:05+00:00,10.0,0.0,0.0,0.0,0.0,0.0,0.0,C7
tw1891379636539420957,tw2615718908,tw1890547842789376403,tw1917731,retweet,Energy Secretary Chris Wright announces first new natural gas export approval of second Trump term https://t.co/aUamCsyCM8,en,2025-02-17T06:50:20+00:00,41.0,0.0,0.0,0.0,0.0,0.0,0.0,C2
tw1891368868481827231,tw1612909321725120512,tw1891368080715948200,tw1666238727629475840,retweet,"In 2024, Germany NATIONAL ENERGY COMPANY Sefe bought 6 times more LNG cargoes from 🇷🇺 than in 2023.

🤬🤬🤬🤬@baerbock @Bundeskanzler https://t.co/LfNdcljgde",en,2025-02-17T06:07:32+00:00,2.0,0.0,0.0,0.0,0.0,0.0,0.0,C5
tw1891368300380041312,tw1383759190313738246,tw1891118396214780184,tw1755263294141595648,retweet,"@Gerashchenko_en @AmbassadeChine 

Hello, 
Ladies and Gentlemen,

Apart from Russia, several countries could supply China with natural gas.

👉🏻Turkmenistan: The country has significant natural gas reserves and already has pipelines that supply China.

👉🏻Kazakhstan: This country also has gas… https://t.co/cCnf5HvCgj",en,2025-02-17T06:05:17+00:00,7.0,0.0,0.0,0.0,0.0,0.0,0.0,C1
tw1891336317318934931,tw1344034462804434945,tw1891111789531648104,tw1319287761048723458,retweet,"🚨🇩🇪 GERMAN LEFTISTS DEMAND ECONOMIC COLLAPSE—PROTEST AGAINST NATURAL GAS AHEAD OF ELECTION

Radical left-wing protesters are flooding the streets of Munich, chanting: ""Up with climate protection, down with natural gas.""

https://t.co/AM4HiE2QzE",en,2025-02-17T03:58:12+00:00,144.0,0.0,0.0,0.0,0.0,0.0,0.0,C3
tw1891306245761458238,tw1704870060550918146,tw1891298949677359432,tw824088063575998465,retweet,Remember how Russia financed European Green Parties in Germany and elsewhere to keep western Europe dependent on Russian natural gas? https://t.co/5PvCQWKl36,en,2025-02-17T01:58:42+00:00,2.0,0.0,0.0,0.0,0.0,0.0,0.0,C1
tw1888902295024242753,tw1333110223163301889,,,post,"🚨⚡️ The United States canceled a mission in the Arctic because it did not have a large enough icebreaker for rescue in case the first one failed.

Meanwhile, the Russians continue their pioneering by using the nuclear icebreaker ""Vaygach"" to open the way for container ships in icy waters.",en,2025-02-10T10:46:15+00:00,1.0,1.0,1.0,1.0,0.0,213.0,1.0,C3
tw1891278366214430955,tw1709258096512512001,tw1891161763959218467,tw1639427383,retweet,@FistedFoucault The fate of europeans is to have an American imposed lost half century and to be turned into a garrison state against Russia whose only imports are US millitary handme down assets and LNG both sold at a 100% markup,en,2025-02-17T00:07:55+00:00,2.0,0.0,0.0,0.0,0.0,0.0,0.0,C6
tw1891270325616201838,tw863616144,tw1891102529951289429,tw1222773302441148416,retweet,"German left-wing protesters taking to the streets in Munich ahead of next week’s parliamentary election.

They are chanting:

“Up with climate protection, down with natural gas” 

Looks like they want Germany’s industrial production to decrease even more.
https://t.co/qKD24Q1LWJ",en,2025-02-16T23:35:58+00:00,193.0,0.0,0.0,0.0,0.0,0.0,0.0,C3
tw1891259528101888502,tw1738385058375815168,tw1891118929252143144,tw1388549249873350660,retweet,@AloyEjimakor @Keir_Starmer @FCDOGovUK Britain has gone for diplomatic etiquette translated to CRUDE OIL and NATURAL GAS. Our freedom is in our hands ✋️,en,2025-02-16T22:53:04+00:00,17.0,0.0,0.0,0.0,0.0,0.0,0.0,C21
tw1891114822369952125,tw2933920705,,,post,"Gaza can rise again if allowed to access the natural gas resources just off its coast. 
A chance for self-sufficiency and economic growth.
IsraeliOccupation and American arrogance prevent Gaza from accessing its natural resources. 
They don’t want you to know that Gaza could thrive if left in peace.",en,2025-02-16T13:18:03+00:00,9.0,0.0,16.0,0.0,1.0,449.0,16.0,C12
tw1891208767955497346,tw1509373212135669762,tw1890604550765391908,tw18839785,retweet,"On his birthday, my best wishes to Union Minister Shri Hardeep Singh Puri Ji. He made a mark as a respected diplomat and has now devoted himself to the world of politics and administration. He is at the forefront of making India a hub for petroleum and natural gas related… https://t.co/CkEiAgmRrS",en,2025-02-16T19:31:21+00:00,3910.0,0.0,0.0,0.0,0.0,0.0,0.0,C2
tw1891205519974580237,tw2275334721,tw1891128213000060975,tw1843306334193639424,retweet,"Green T-Shirt wants🇪🇺Army, 🇺🇸will pull back only far enough to sell arms to them after they increase their military budgets 5% bringing mass austerity to the people, destroyed economies with US selling LNG at 4X's the cost after blowing up pipeline. A Ally to EU? @DogsareLoyal1s",en,2025-02-16T19:18:27+00:00,4.0,0.0,0.0,0.0,0.0,0.0,0.0,C3
tw1891204621344940167,tw1862409231028170752,tw1891101409367474634,tw1388549249873350660,retweet,"@alexstubb The Nordic-Baltic Foreign Ministers had a meeting in August 2024 in Abuja
The Finnish Ambassador said the bilateral relation has been strained due to Simon Ekpa. BIAFRA NATURAL GAS hmmm.
Now, Simon Ekpa (Finnish Citizen) has been detained in very hash conditions since November… https://t.co/hjgHO9eP8b",en,2025-02-16T19:14:53+00:00,27.0,0.0,0.0,0.0,0.0,0.0,0.0,C21
tw1891188241853784347,tw1194756905023016966,tw1891176800522272904,tw1598817269282480129,retweet,"@Oksii33 You realize you (especially Germany)  funds the Russian war effort by using (almost exclusively) Russian oil and natural gas.

And then undercut your own energy production with green energy spending?",en,2025-02-16T18:09:48+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,C2
tw1891176570775073196,tw1520216580969451520,,,post,Trump is pushing India to buy more American gas – could Russia’s be the better choice? https://t.co/IvbWmwwUsx,en,2025-02-16T17:23:25+00:00,0.0,0.0,0.0,0.0,0.0,32.0,0.0,C3
tw1890881750600995261,tw316002510,,,post,"Hardcore MAGA is a cult. I don’t expect clear eyes from them. But the Trump voters who aren’t down the rabbit hole and have a clue what’s going on-I expect something from you. There’s no excuse for ignoring this chaos, lawlessness, and erosion of our standing in the world.",en,2025-02-15T21:51:54+00:00,74.0,29.0,366.0,1.0,13.0,5118.0,366.0,C5
tw1891148656746602653,tw1273117202,tw1890744445483483197,tw1849556320258539521,retweet,"@SwedishPM The EU is the top purchaser of Russian natural gas and 6% of its oil. So how is it that you stand by Ukraine when you help finance its opponent? Maybe you folks should look for solutions to end this war, like simmering down the rhetoric, and having Zelensky swallow his dumb… https://t.co/Qmk0iKFfTS",en,2025-02-16T15:32:30+00:00,2.0,0.0,0.0,0.0,0.0,0.0,0.0,C2
tw1890884742125347305,tw1099199839,,,post,"Trump just fired 88 employees at the Western Area Power Administration. Combined with Elon’s “buyout,” we could be looking at a 20% reduction in their workforce, crippling the western grid and leading to blackouts and power outages.",en,2025-02-15T22:03:48+00:00,3310.0,1787.0,8819.0,207.0,589.0,611707.0,8819.0,C1
tw1891140267224232298,tw1819039522996228096,tw1890832853920841975,tw1537103395760267264,retweet,@ZelenskyyUa @Bundeskanzler Russia highly values the continued support from Germany in the form of massive payments for Russian  natural gas.,en,2025-02-16T14:59:10+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,C6
tw1891138141077069833,tw165969214,tw1890864687908065380,tw261100047,retweet,"POILIEVRE: The Trump tariff threats have proven the Conservatives right on everything: 

Lib capital gains tax hike 
the carbon tax
pipelines
LNG
fentanyl
the border
immigration
the need to celebrate rather than cancel our proud history &amp; country. 

🔥🔥🔥 https://t.co/cQUfdTjhVy",en,2025-02-16T14:50:43+00:00,757.0,0.0,0.0,0.0,0.0,0.0,0.0,C5
tw1891133478940340391,tw2198940318,tw1890604600597582148,tw15444037,retweet,"Are you surprised to learn that Gaza has MASSIVE untapped natural gas resources?

They are killing Gaza people for resources.

They are committing genocide for resources.

They destroyed Gaza for resources.

They are war criminals! https://t.co/gfU17SxRuM",en,2025-02-16T14:32:11+00:00,61.0,0.0,0.0,0.0,0.0,0.0,0.0,C12
tw1891129782940664026,tw743387386034401280,tw1890461697321640333,tw1024998464,retweet,"@darrengrimes_ Yet Miliband’s own 2024 NESO report, stated that we must keep all our natural gas power stations, through to 2035, to act as backup for unreliables (renewables).

So how can The Millipede power our backup generation, if it has no gas?   The report says we need 35 gw of unabated… https://t.co/pbFXW72vLW https://t.co/blTjU8xt1f",en,2025-02-16T14:17:30+00:00,9.0,0.0,0.0,0.0,0.0,0.0,0.0,C6
